semana,agencia_id,canal_id,ruta_sak,cliente_id,producto_id,venta_uni_hoy,venta_hoy,dev_uni_proxima,dev_proxima,demanda_uni_equil
4,1455,1,1001,146823,43178,4,48,,0,4
7,1455,1,1001,146823,43178,12,144,,0,12
6,1455,1,1001,146823,43180,5,84,,0,5
8,1455,1,1001,146823,43180,5,84,,0,5
3,1455,1,1001,146823,43180,10,168,,0,10
5,1455,1,1001,146823,43180,17,285.6,,0,17
4,1455,1,1001,146823,43180,16,268.8,,0,16
7,1455,1,1001,146823,43180,17,285.6,,0,17
6,1455,1,1001,146828,34213,13,259.22,,0,13
8,1455,1,1001,146828,34213,15,299.1,,0,15
3,1455,1,1001,146828,34213,18,358.92,,0,18
5,1455,1,1001,146828,34213,12,239.28,,0,12
4,1455,1,1001,146828,34213,11,219.34,,0,11
7,1455,1,1001,146828,34213,6,119.64,,0,6
6,1455,1,1001,146828,35571,2,42.78,,0,2
8,1455,1,1001,146828,35571,5,106.95,,0,5
3,1455,1,1001,146828,35571,5,106.95,,0,5
5,1455,1,1001,146828,35571,3,64.17,,0,3
4,1455,1,1001,146828,35571,6,128.34,,0,6
7,1455,1,1001,146828,35571,3,64.17,,0,3
6,1455,1,1001,146829,34213,20,398.8,,0,20
8,1455,1,1001,146829,34213,39,777.66,,0,39
3,1455,1,1001,146829,34213,22,438.68,,0,22
5,1455,1,1001,146829,34213,25,498.5,,0,25
4,1455,1,1001,146829,34213,43,857.42,,0,43
7,1455,1,1001,146829,34213,25,498.5,,0,25
6,1455,1,1001,146829,34264,5,94.3,,0,5
8,1455,1,1001,146829,34264,14,264.04,,0,14
3,1455,1,1001,146829,34264,6,113.16,,0,6
5,1455,1,1001,146829,34264,5,94.3,,0,5
4,1455,1,1001,146829,34264,20,377.2,,0,20
7,1455,1,1001,146829,34264,10,188.6,,0,10
6,1455,1,1001,146830,34206,22,307.12,,0,22
8,1455,1,1001,146830,34206,22,307.12,,0,22
3,1455,1,1001,146830,34206,28,390.88,,0,28
5,1455,1,1001,146830,34206,23,321.08,,0,23
4,1455,1,1001,146830,34206,28,390.88,,0,28
7,1455,1,1001,146830,34206,24,335.04,,0,24
6,1455,1,1001,146830,34212,4,88.88,,0,4
8,1455,1,1001,146830,34212,1,22.22,,0,1
3,1455,1,1001,146830,34212,2,44.44,,0,2
5,1455,1,1001,146830,34212,1,22.22,,0,1
4,1455,1,1001,146830,34212,3,66.66,,0,3
7,1455,1,1001,146830,34212,2,44.44,,0,2
6,1455,1,1001,146830,34213,83,1655.02,,0,83
8,1455,1,1001,146830,34213,74,1475.56,,0,74
3,1455,1,1001,146830,34213,60,1196.4,,0,60
5,1455,1,1001,146830,34213,46,917.24,,0,46
4,1455,1,1001,146830,34213,99,1974.06,,0,99
7,1455,1,1001,146830,34213,75,1495.5,,0,75
6,1455,1,1001,146830,34215,11,165.11,,0,11
8,1455,1,1001,146830,34215,20,300.2,,0,20
3,1455,1,1001,146830,34215,21,315.21,,0,21
5,1455,1,1001,146830,34215,16,240.16,,0,16
4,1455,1,1001,146830,34215,18,270.18,,0,18
7,1455,1,1001,146830,34215,7,105.07,,0,7
6,1455,1,1001,146830,34255,14,224,,0,14
8,1455,1,1001,146830,34255,20,320,,0,20
3,1455,1,1001,146830,34255,19,304,,0,19
5,1455,1,1001,146830,34255,19,304,,0,19
4,1455,1,1001,146830,34255,15,240,,0,15
7,1455,1,1001,146830,34255,14,224,,0,14
6,1455,1,1001,146830,34264,28,528.08,,0,28
8,1455,1,1001,146830,34264,20,377.2,,0,20
3,1455,1,1001,146830,34264,21,396.06,,0,21
5,1455,1,1001,146830,34264,26,490.36,,0,26
4,1455,1,1001,146830,34264,40,754.4,,0,40
7,1455,1,1001,146830,34264,24,452.64,,0,24
6,1455,1,1001,146830,35571,30,641.7,,0,30
8,1455,1,1001,146830,35571,30,641.7,,0,30
3,1455,1,1001,146830,35571,27,577.53,,0,27
5,1455,1,1001,146830,35571,26,556.14,,0,26
4,1455,1,1001,146830,35571,11,235.29,,0,11
7,1455,1,1001,146830,35571,37,791.43,,0,37
6,1455,1,1001,146836,34213,28,558.32,,0,28
8,1455,1,1001,146836,34213,27,538.38,,0,27
3,1455,1,1001,146836,34213,31,618.14,,0,31
5,1455,1,1001,146836,34213,24,478.56,,0,24
4,1455,1,1001,146836,34213,16,319.04,,0,16
7,1455,1,1001,146836,34213,11,219.34,,0,11
6,1455,1,1001,146836,35571,7,149.73,,0,7
8,1455,1,1001,146836,35571,7,149.73,,0,7
3,1455,1,1001,146836,35571,9,192.51,,0,9
5,1455,1,1001,146836,35571,6,128.34,,0,6
4,1455,1,1001,146836,35571,18,385.02,,0,18
7,1455,1,1001,146836,35571,6,128.34,,0,6
6,1455,1,1001,146836,43180,14,235.2,,0,14
8,1455,1,1001,146836,43180,7,117.6,,0,7
3,1455,1,1001,146836,43180,6,100.8,,0,6
5,1455,1,1001,146836,43180,10,168,,0,10
4,1455,1,1001,146836,43180,13,218.4,,0,13
7,1455,1,1001,146836,43180,15,252,,0,15
6,1455,1,1001,146844,34206,6,83.76,,0,6
8,1455,1,1001,146844,34206,6,83.76,,0,6
3,1455,1,1001,146844,34206,13,181.48,,0,13
5,1455,1,1001,146844,34206,10,139.6,,0,10
4,1455,1,1001,146844,34206,3,41.88,,0,3
7,1455,1,1001,146844,34206,13,181.48,,0,13
6,1455,1,1001,146844,34213,27,538.38,,0,27
8,1455,1,1001,146844,34213,29,578.26,,0,29
3,1455,1,1001,146844,34213,48,957.12,,0,48
5,1455,1,1001,146844,34213,31,618.14,,0,31
4,1455,1,1001,146844,34213,22,438.68,,0,22
7,1455,1,1001,146844,34213,28,558.32,,0,28
6,1455,1,1001,146844,34215,13,195.13,,0,13
8,1455,1,1001,146844,34215,12,180.12,,0,12
3,1455,1,1001,146844,34215,12,180.12,,0,12
5,1455,1,1001,146844,34215,14,210.14,,0,14
4,1455,1,1001,146844,34215,11,165.11,,0,11
7,1455,1,1001,146844,34215,9,135.09,,0,9
6,1455,1,1001,146844,34255,14,224,,0,14
8,1455,1,1001,146844,34255,6,96,,0,6
3,1455,1,1001,146844,34255,3,48,,0,3
5,1455,1,1001,146844,34255,6,96,,0,6
4,1455,1,1001,146844,34255,6,96,,0,6
7,1455,1,1001,146844,34255,3,48,,0,3
6,1455,1,1001,146844,34264,10,188.6,,0,10
8,1455,1,1001,146844,34264,7,132.02,,0,7
3,1455,1,1001,146844,34264,9,169.74,,0,9
5,1455,1,1001,146844,34264,8,150.88,,0,8
4,1455,1,1001,146844,34264,11,207.46,,0,11
7,1455,1,1001,146844,34264,9,169.74,,0,9
6,1455,1,1001,146844,35571,7,149.73,,0,7
8,1455,1,1001,146844,35571,18,385.02,,0,18
3,1455,1,1001,146844,35571,11,235.29,,0,11
5,1455,1,1001,146844,35571,11,235.29,,0,11
4,1455,1,1001,146844,35571,19,406.41,,0,19
7,1455,1,1001,146844,35571,7,149.73,,0,7
6,1455,1,1001,146847,34213,7,139.58,,0,7
8,1455,1,1001,146847,34213,4,79.76,,0,4
3,1455,1,1001,146847,34213,5,99.7,,0,5
5,1455,1,1001,146847,34213,5,99.7,,0,5
4,1455,1,1001,146847,34213,2,39.88,,0,2
7,1455,1,1001,146847,34213,2,39.88,,0,2
6,1455,1,1001,146853,34204,5,94.3,,0,5
8,1455,1,1001,146853,34204,3,56.58,,0,3
3,1455,1,1001,146853,34204,1,18.86,,0,1
5,1455,1,1001,146853,34204,1,18.86,,0,1
4,1455,1,1001,146853,34204,6,113.16,,0,6
7,1455,1,1001,146853,34204,6,113.16,,0,6
6,1455,1,1001,146853,34206,24,335.04,,0,24
8,1455,1,1001,146853,34206,18,251.28,,0,18
3,1455,1,1001,146853,34206,32,446.72,,0,32
5,1455,1,1001,146853,34206,34,474.64,,0,34
4,1455,1,1001,146853,34206,22,307.12,,0,22
7,1455,1,1001,146853,34206,24,335.04,,0,24
6,1455,1,1001,146853,34213,91,1814.54,,0,91
8,1455,1,1001,146853,34213,69,1375.86,,0,69
3,1455,1,1001,146853,34213,60,1196.4,,0,60
5,1455,1,1001,146853,34213,62,1236.28,,0,62
4,1455,1,1001,146853,34213,77,1535.38,,0,77
7,1455,1,1001,146853,34213,55,1096.7,,0,55
6,1455,1,1001,146853,34215,32,480.32,,0,32
8,1455,1,1001,146853,34215,26,390.26,,15.01,25
3,1455,1,1001,146853,34215,25,375.25,,0,25
5,1455,1,1001,146853,34215,23,345.23,,0,23
4,1455,1,1001,146853,34215,23,345.23,,0,23
7,1455,1,1001,146853,34215,32,480.32,,0,32
6,1455,1,1001,146853,34255,15,240,,0,15
8,1455,1,1001,146853,34255,13,208,,0,13
3,1455,1,1001,146853,34255,18,288,,0,18
5,1455,1,1001,146853,34255,12,192,,0,12
4,1455,1,1001,146853,34255,33,528,,0,33
7,1455,1,1001,146853,34255,14,224,,0,14
6,1455,1,1001,146853,34264,31,584.66,,0,31
8,1455,1,1001,146853,34264,18,339.48,,0,18
3,1455,1,1001,146853,34264,16,301.76,,0,16
5,1455,1,1001,146853,34264,13,245.18,,0,13
4,1455,1,1001,146853,34264,30,565.8,,0,30
7,1455,1,1001,146853,34264,24,452.64,,0,24
6,1455,1,1001,146853,35571,23,491.97,,0,23
8,1455,1,1001,146853,35571,32,684.48,,0,32
3,1455,1,1001,146853,35571,18,385.02,,0,18
5,1455,1,1001,146853,35571,15,320.85,,0,15
4,1455,1,1001,146853,35571,33,705.87,,0,33
7,1455,1,1001,146853,35571,16,342.24,,0,16
6,1455,1,1001,146853,43178,24,288,,0,24
8,1455,1,1001,146853,43178,6,72,,0,6
3,1455,1,1001,146853,43178,27,324,,0,27
5,1455,1,1001,146853,43178,22,264,,0,22
4,1455,1,1001,146853,43178,10,120,,0,10
7,1455,1,1001,146853,43178,18,216,,0,18
6,1455,1,1001,146853,43180,26,436.8,,0,26
8,1455,1,1001,146853,43180,42,705.6,,0,42
3,1455,1,1001,146853,43180,25,420,,0,25
5,1455,1,1001,146853,43180,26,436.8,,0,26
4,1455,1,1001,146853,43180,12,201.6,,0,12
7,1455,1,1001,146853,43180,33,554.4,,0,33
6,1455,1,1001,146853,49028,15,144,,0,15
8,1455,1,1001,146853,49028,2,19.2,,0,2
3,1455,1,1001,146853,49028,18,172.8,,0,18
5,1455,1,1001,146853,49028,22,211.2,,0,22
4,1455,1,1001,146853,49028,12,115.2,,0,12
7,1455,1,1001,146853,49028,14,134.4,,0,14
6,1455,1,1001,148496,34213,12,239.28,,0,12
8,1455,1,1001,148496,34213,13,259.22,,0,13
3,1455,1,1001,148496,34213,12,239.28,,0,12
5,1455,1,1001,148496,34213,8,159.52,,0,8
4,1455,1,1001,148496,34213,10,199.4,,0,10
7,1455,1,1001,148496,34213,3,59.82,,0,3
6,1455,1,1001,148496,34215,1,15.01,,0,1
8,1455,1,1001,148496,34215,4,60.04,,0,4
3,1455,1,1001,148496,34215,3,45.03,,0,3
5,1455,1,1001,148496,34215,1,15.01,,0,1
4,1455,1,1001,148496,34215,5,75.05,,0,5
7,1455,1,1001,148496,34215,4,60.04,,0,4
6,1455,1,1001,148503,34213,18,358.92,,0,18
8,1455,1,1001,148503,34213,12,239.28,,0,12
3,1455,1,1001,148503,34213,11,219.34,,0,11
5,1455,1,1001,148503,34213,19,378.86,,0,19
4,1455,1,1001,148503,34213,6,119.64,,0,6
7,1455,1,1001,148503,34213,19,378.86,,0,19
6,1455,1,1001,148503,34215,4,60.04,,0,4
8,1455,1,1001,148503,34215,2,30.02,,0,2
3,1455,1,1001,148503,34215,4,60.04,,0,4
5,1455,1,1001,148503,34215,7,105.07,,0,7
4,1455,1,1001,148503,34215,5,75.05,,0,5
7,1455,1,1001,148503,34215,6,90.06,,0,6
6,1455,1,1001,148511,34213,15,299.1,,0,15
8,1455,1,1001,148511,34213,7,139.58,,0,7
3,1455,1,1001,148511,34213,9,179.46,,0,9
5,1455,1,1001,148511,34213,8,159.52,,0,8
4,1455,1,1001,148511,34213,2,39.88,,0,2
7,1455,1,1001,148511,34213,14,279.16,,0,14
6,1455,1,1001,148511,34215,4,60.04,,0,4
8,1455,1,1001,148511,34215,6,90.06,,0,6
3,1455,1,1001,148511,34215,4,60.04,,0,4
5,1455,1,1001,148511,34215,5,75.05,,0,5
4,1455,1,1001,148511,34215,4,60.04,,0,4
7,1455,1,1001,148511,34215,6,90.06,,0,6
6,1455,1,1001,149206,34206,8,111.68,,0,8
8,1455,1,1001,149206,34206,2,27.92,,0,2
3,1455,1,1001,149206,34206,1,13.96,,0,1
5,1455,1,1001,149206,34206,3,41.88,,0,3
4,1455,1,1001,149206,34206,3,41.88,,0,3
7,1455,1,1001,149206,34206,2,27.92,,0,2
6,1455,1,1001,149206,34213,21,418.74,,0,21
8,1455,1,1001,149206,34213,19,378.86,,0,19
3,1455,1,1001,149206,34213,26,518.44,,0,26
5,1455,1,1001,149206,34213,18,358.92,,0,18
4,1455,1,1001,149206,34213,27,538.38,,0,27
7,1455,1,1001,149206,34213,20,398.8,,0,20
6,1455,1,1001,149206,34215,2,30.02,,0,2
8,1455,1,1001,149206,34215,3,45.03,,0,3
3,1455,1,1001,149206,34215,7,105.07,,0,7
5,1455,1,1001,149206,34215,9,135.09,,0,9
4,1455,1,1001,149206,34215,11,165.11,,0,11
7,1455,1,1001,149206,34215,4,60.04,,0,4
6,1455,1,1001,149206,34264,3,56.58,,0,3
8,1455,1,1001,149206,34264,3,56.58,,0,3
3,1455,1,1001,149206,34264,5,94.3,,0,5
5,1455,1,1001,149206,34264,5,94.3,,0,5
4,1455,1,1001,149206,34264,13,245.18,,0,13
7,1455,1,1001,149206,34264,4,75.44,,0,4
6,1455,1,1001,149206,35571,7,149.73,,0,7
8,1455,1,1001,149206,35571,5,106.95,,0,5
3,1455,1,1001,149206,35571,9,192.51,,106.95,4
5,1455,1,1001,149206,35571,5,106.95,,0,5
4,1455,1,1001,149206,35571,7,149.73,,0,7
7,1455,1,1001,149206,35571,9,192.51,,0,9
6,1455,1,1001,149208,34215,3,45.03,,0,3
8,1455,1,1001,149208,34215,4,60.04,,0,4
3,1455,1,1001,149208,34215,2,30.02,,0,2
5,1455,1,1001,149208,34215,6,90.06,,0,6
4,1455,1,1001,149208,34215,2,30.02,,0,2
7,1455,1,1001,149208,34215,4,60.04,,0,4
6,1455,1,1001,1954614,34213,11,219.34,,0,11
8,1455,1,1001,1954614,34213,10,199.4,,0,10
3,1455,1,1001,1954614,34213,7,139.58,,0,7
5,1455,1,1001,1954614,34213,13,259.22,,0,13
4,1455,1,1001,1954614,34213,7,139.58,,0,7
7,1455,1,1001,1954614,34213,4,79.76,,0,4
6,1455,1,1001,1954614,35571,4,85.56,,0,4
8,1455,1,1001,1954614,35571,3,64.17,,0,3
3,1455,1,1001,1954614,35571,2,42.78,,0,2
5,1455,1,1001,1954614,35571,8,171.12,,0,8
4,1455,1,1001,1954614,35571,3,64.17,,0,3
7,1455,1,1001,1954614,35571,6,128.34,,0,6
6,1455,1,1001,1954614,43178,10,120,,0,10
8,1455,1,1001,1954614,43178,3,36,,0,3
3,1455,1,1001,1954614,43178,4,48,,0,4
5,1455,1,1001,1954614,43178,6,72,,0,6
4,1455,1,1001,1954614,43178,3,36,,0,3
7,1455,1,1001,1954614,43178,4,48,,0,4
6,1455,1,1001,1961959,32841,120,1536,,0,120
8,1455,1,1001,1961959,32841,167,2137.6,,0,167
3,1455,1,1001,1961959,32841,79,1011.2,,0,79
5,1455,1,1001,1961959,32841,63,806.4,,0,63
4,1455,1,1001,1961959,32841,84,1075.2,,0,84
7,1455,1,1001,1961959,32841,188,2406.4,,0,188
6,1455,1,1001,1961959,34204,25,492,,0,25
8,1455,1,1001,1961959,34204,45,885.6,,0,45
3,1455,1,1001,1961959,34204,27,531.36,,0,27
5,1455,1,1001,1961959,34204,27,531.36,,0,27
4,1455,1,1001,1961959,34204,27,531.36,,0,27
7,1455,1,1001,1961959,34204,45,885.6,,0,45
6,1455,1,1001,1961959,34206,156,2302.56,,0,156
8,1455,1,1001,1961959,34206,166,2450.16,,0,166
3,1455,1,1001,1961959,34206,108,1594.08,,0,108
5,1455,1,1001,1961959,34206,125,1845,,0,125
4,1455,1,1001,1961959,34206,144,2125.44,,0,144
7,1455,1,1001,1961959,34206,180,2656.8,,0,180
6,1455,1,1001,1961959,34211,89,1605.56,,0,89
8,1455,1,1001,1961959,34211,69,1244.76,,0,69
3,1455,1,1001,1961959,34211,103,1858.12,,0,103
5,1455,1,1001,1961959,34211,75,1353,,0,75
4,1455,1,1001,1961959,34211,86,1551.44,,0,86
7,1455,1,1001,1961959,34211,120,2164.8,,0,120
6,1455,1,1001,1961959,34212,43,987.28,,0,43
8,1455,1,1001,1961959,34212,40,918.4,,0,40
3,1455,1,1001,1961959,34212,55,1262.8,,0,55
5,1455,1,1001,1961959,34212,66,1515.36,,0,66
4,1455,1,1001,1961959,34212,66,1515.36,,0,66
7,1455,1,1001,1961959,34212,44,1010.24,,0,44
6,1455,1,1001,1961959,34255,30,472.5,,0,30
8,1455,1,1001,1961959,34255,95,1496.25,,0,95
3,1455,1,1001,1961959,34255,72,1134,,0,72
5,1455,1,1001,1961959,34255,36,567,,0,36
4,1455,1,1001,1961959,34255,36,567,,0,36
7,1455,1,1001,1961959,34255,36,567,,0,36
6,1455,1,1001,1961959,34786,135,3099.6,,0,135
8,1455,1,1001,1961959,34786,79,1813.84,,0,79
3,1455,1,1001,1961959,34786,94,2158.24,,0,94
5,1455,1,1001,1961959,34786,116,2663.36,,0,116
4,1455,1,1001,1961959,34786,92,2112.32,,0,92
7,1455,1,1001,1961959,34786,89,2043.44,,0,89
6,1455,1,1001,1961959,34865,253,5393.96,,0,253
8,1455,1,1001,1961959,34865,241,5138.12,,0,241
3,1455,1,1001,1961959,34865,242,5159.44,,0,242
5,1455,1,1001,1961959,34865,182,3880.24,,0,182
4,1455,1,1001,1961959,34865,202,4306.64,,0,202
7,1455,1,1001,1961959,34865,227,4839.64,,0,227
6,1455,1,1001,1961959,34866,33,541.2,,0,33
8,1455,1,1001,1961959,34866,43,705.2,,0,43
3,1455,1,1001,1961959,34866,22,360.8,,0,22
5,1455,1,1001,1961959,34866,30,492,,0,30
4,1455,1,1001,1961959,34866,20,328,,0,20
7,1455,1,1001,1961959,34866,53,869.2,,0,53
6,1455,1,1001,1961959,43178,48,614.4,,0,48
8,1455,1,1001,1961959,43178,90,1152,,0,90
3,1455,1,1001,1961959,43178,24,307.2,,0,24
5,1455,1,1001,1961959,43178,54,691.2,,0,54
4,1455,1,1001,1961959,43178,28,358.4,,0,28
7,1455,1,1001,1961959,43178,78,998.4,,0,78
6,1455,1,1001,1961959,47332,55,1348.6,,0,55
8,1455,1,1001,1961959,47332,56,1373.12,,0,56
3,1455,1,1001,1961959,47332,55,1348.6,,0,55
5,1455,1,1001,1961959,47332,42,1029.84,,0,42
4,1455,1,1001,1961959,47332,51,1250.52,,0,51
7,1455,1,1001,1961959,47332,44,1078.88,,0,44
6,1455,1,1001,2158631,34211,6,108.24,,0,6
8,1455,1,1001,2158631,34211,3,54.12,,0,3
3,1455,1,1001,2158631,34211,4,72.16,,0,4
5,1455,1,1001,2158631,34211,4,72.16,,0,4
4,1455,1,1001,2158631,34211,4,72.16,,0,4
7,1455,1,1001,2158631,34211,1,18.04,,0,1
6,1455,1,1001,2158631,43338,5,105.35,,0,5
8,1455,1,1001,2158631,43338,5,105.35,,0,5
3,1455,1,1001,2158631,43338,7,147.49,,0,7
5,1455,1,1001,2158631,43338,8,168.56,,0,8
4,1455,1,1001,2158631,43338,10,210.7,,0,10
7,1455,1,1001,2158631,43338,8,168.56,,0,8
6,1455,1,1001,2158639,34206,40,559.2,,0,40
8,1455,1,1001,2158639,34206,24,335.52,,0,24
3,1455,1,1001,2158639,34206,36,503.28,,0,36
5,1455,1,1001,2158639,34206,30,419.4,,0,30
4,1455,1,1001,2158639,34206,42,587.16,,0,42
7,1455,1,1001,2158639,34206,54,754.92,,0,54
6,1455,1,1001,2158639,34211,35,603.05,,0,35
8,1455,1,1001,2158639,34211,43,740.89,,0,43
3,1455,1,1001,2158639,34211,34,585.82,,0,34
5,1455,1,1001,2158639,34211,14,241.22,,0,14
4,1455,1,1001,2158639,34211,14,241.22,,0,14
7,1455,1,1001,2158639,34211,34,585.82,,0,34
6,1455,1,1001,2158639,34255,24,355.44,,0,24
8,1455,1,1001,2158639,34255,48,710.88,,0,48
3,1455,1,1001,2158639,34255,60,888.6,,0,60
5,1455,1,1001,2158639,34255,24,355.44,,0,24
4,1455,1,1001,2158639,34255,24,355.44,,0,24
7,1455,1,1001,2158639,34255,36,533.16,,0,36
6,1455,1,1001,2158639,34786,28,609,,0,28
8,1455,1,1001,2158639,34786,37,804.75,,0,37
3,1455,1,1001,2158639,34786,27,587.25,,0,27
5,1455,1,1001,2158639,34786,25,543.75,,0,25
4,1455,1,1001,2158639,34786,11,239.25,,0,11
7,1455,1,1001,2158639,34786,43,935.25,,0,43
6,1455,1,1001,2158639,34865,44,895.84,,0,44
8,1455,1,1001,2158639,34865,59,1201.24,,0,59
3,1455,1,1001,2158639,34865,34,692.24,,0,34
5,1455,1,1001,2158639,34865,44,895.84,,0,44
4,1455,1,1001,2158639,34865,61,1241.96,,0,61
7,1455,1,1001,2158639,34865,66,1343.76,,0,66
6,1455,1,1001,2158639,34866,42,654.36,,0,42
8,1455,1,1001,2158639,34866,44,685.52,,0,44
3,1455,1,1001,2158639,34866,32,498.56,,0,32
5,1455,1,1001,2158639,34866,40,623.2,,0,40
4,1455,1,1001,2158639,34866,54,841.32,,0,54
7,1455,1,1001,2158639,34866,55,856.9,,0,55
6,1455,1,1001,2158639,43180,21,361.62,,0,21
8,1455,1,1001,2158639,43180,10,172.2,,0,10
3,1455,1,1001,2158639,43180,10,172.2,,0,10
5,1455,1,1001,2158639,43180,15,258.3,,0,15
4,1455,1,1001,2158639,43180,20,344.4,,0,20
7,1455,1,1001,2158639,43180,40,688.8,,0,40
6,1455,1,1001,2211858,34264,20,377.2,,0,20
8,1455,1,1001,2211858,34264,18,339.48,,0,18
3,1455,1,1001,2211858,34264,20,377.2,,0,20
5,1455,1,1001,2211858,34264,20,377.2,,0,20
4,1455,1,1001,2211858,34264,16,301.76,,0,16
7,1455,1,1001,2211858,34264,19,358.34,,0,19
6,1455,1,1001,2211863,34264,25,471.5,,0,25
8,1455,1,1001,2211863,34264,15,282.9,,0,15
3,1455,1,1001,2211863,34264,21,396.06,,0,21
5,1455,1,1001,2211863,34264,27,509.22,,0,27
4,1455,1,1001,2211863,34264,11,207.46,,0,11
7,1455,1,1001,2211863,34264,35,660.1,,0,35
6,1455,1,1001,2212055,34255,23,368,,0,23
8,1455,1,1001,2212055,34255,24,384,,0,24
3,1455,1,1001,2212055,34255,24,384,,0,24
5,1455,1,1001,2212055,34255,36,576,,0,36
4,1455,1,1001,2212055,34255,60,960,,0,60
7,1455,1,1001,2212055,34255,24,384,,0,24
6,1455,1,1001,2212090,34264,52,980.72,,0,52
8,1455,1,1001,2212090,34264,38,716.68,,0,38
3,1455,1,1001,2212090,34264,35,660.1,,0,35
5,1455,1,1001,2212090,34264,67,1263.62,,0,67
4,1455,1,1001,2212090,34264,77,1452.22,,0,77
7,1455,1,1001,2212090,34264,51,961.86,,0,51
6,1455,1,1001,2212150,34213,17,338.98,,0,17
8,1455,1,1001,2212150,34213,14,279.16,,0,14
3,1455,1,1001,2212150,34213,24,478.56,,0,24
5,1455,1,1001,2212150,34213,14,279.16,,0,14
4,1455,1,1001,2212150,34213,24,478.56,,0,24
7,1455,1,1001,2212150,34213,12,239.28,,0,12
6,1455,1,1001,2212150,34215,3,45.03,,0,3
8,1455,1,1001,2212150,34215,6,90.06,,0,6
3,1455,1,1001,2212150,34215,8,120.08,,0,8
5,1455,1,1001,2212150,34215,6,90.06,,0,6
4,1455,1,1001,2212150,34215,7,105.07,,0,7
7,1455,1,1001,2212150,34215,4,60.04,,0,4
6,1455,1,1001,2212150,35571,2,42.78,,0,2
8,1455,1,1001,2212150,35571,4,85.56,,0,4
3,1455,1,1001,2212150,35571,5,106.95,,0,5
5,1455,1,1001,2212150,35571,2,42.78,,0,2
4,1455,1,1001,2212150,35571,5,106.95,,0,5
7,1455,1,1001,2212150,35571,3,64.17,,0,3
6,1455,1,1001,2232632,34206,15,209.4,,0,15
8,1455,1,1001,2232632,34206,18,251.28,,0,18
3,1455,1,1001,2232632,34206,23,321.08,,0,23
5,1455,1,1001,2232632,34206,10,139.6,,0,10
4,1455,1,1001,2232632,34206,11,153.56,,0,11
7,1455,1,1001,2232632,34206,23,321.08,,0,23
6,1455,1,1001,2232632,34213,83,1655.02,,0,83
8,1455,1,1001,2232632,34213,82,1635.08,,0,82
3,1455,1,1001,2232632,34213,66,1316.04,,0,66
5,1455,1,1001,2232632,34213,52,1036.88,,0,52
4,1455,1,1001,2232632,34213,44,877.36,,0,44
7,1455,1,1001,2232632,34213,40,797.6,,0,40
6,1455,1,1001,2232632,34215,25,375.25,,0,25
8,1455,1,1001,2232632,34215,30,450.3,,15.01,29
3,1455,1,1001,2232632,34215,8,120.08,,0,8
5,1455,1,1001,2232632,34215,18,270.18,,0,18
4,1455,1,1001,2232632,34215,21,315.21,,0,21
7,1455,1,1001,2232632,34215,19,285.19,,0,19
6,1455,1,1001,2232632,34255,8,128,,0,8
8,1455,1,1001,2232632,34255,20,320,,0,20
3,1455,1,1001,2232632,34255,9,144,,0,9
5,1455,1,1001,2232632,34255,18,288,,0,18
4,1455,1,1001,2232632,34255,19,304,,0,19
7,1455,1,1001,2232632,34255,12,192,,0,12
6,1455,1,1001,2232632,34264,18,339.48,,0,18
8,1455,1,1001,2232632,34264,19,358.34,,0,19
3,1455,1,1001,2232632,34264,32,603.52,,0,32
5,1455,1,1001,2232632,34264,35,660.1,,0,35
4,1455,1,1001,2232632,34264,35,660.1,,0,35
7,1455,1,1001,2232632,34264,24,452.64,,0,24
6,1455,1,1001,2232632,35571,31,663.09,,0,31
8,1455,1,1001,2232632,35571,21,449.19,,0,21
3,1455,1,1001,2232632,35571,27,577.53,,0,27
5,1455,1,1001,2232632,35571,30,641.7,,0,30
4,1455,1,1001,2232632,35571,22,470.58,,0,22
7,1455,1,1001,2232632,35571,26,556.14,,0,26
6,1455,1,1001,2232632,43180,22,369.6,,0,22
8,1455,1,1001,2232632,43180,18,302.4,,0,18
3,1455,1,1001,2232632,43180,27,453.6,,0,27
5,1455,1,1001,2232632,43180,20,336,,0,20
4,1455,1,1001,2232632,43180,12,201.6,,0,12
7,1455,1,1001,2232632,43180,25,420,,0,25
6,1455,1,1001,2233133,41921,30,605.7,,0,30
8,1455,1,1001,2233133,41921,46,928.74,,0,46
3,1455,1,1001,2233133,41921,16,323.04,,0,16
5,1455,1,1001,2233133,41921,20,403.8,,0,20
4,1455,1,1001,2233133,41921,24,484.56,,0,24
7,1455,1,1001,2233133,41921,24,484.56,,0,24
6,1455,1,1001,2233252,34213,5,99.7,,0,5
8,1455,1,1001,2233252,34213,3,59.82,,0,3
3,1455,1,1001,2233252,34213,1,19.94,,0,1
5,1455,1,1001,2233252,34213,2,39.88,,0,2
4,1455,1,1001,2233252,34213,3,59.82,,0,3
7,1455,1,1001,2233252,34213,3,59.82,,0,3
6,1455,1,1001,2300922,34206,25,367.5,,0,25
8,1455,1,1001,2300922,34206,12,176.4,,0,12
3,1455,1,1001,2300922,34206,18,264.6,,0,18
5,1455,1,1001,2300922,34206,22,323.4,,0,22
4,1455,1,1001,2300922,34206,20,294,,0,20
7,1455,1,1001,2300922,34206,18,264.6,,0,18
6,1455,1,1001,2300922,43178,16,204.8,,0,16
8,1455,1,1001,2300922,43178,12,153.6,,0,12
3,1455,1,1001,2300922,43178,6,76.8,,0,6
